latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count
40.77223329,-73.94712775,1,0,1,2,1,1,1,4,129,2,50,1,1125,29,59,89,364,1,60,4,6,10,10,10,6,2
40.76580882,-73.95649996,1,0,0,3,1,1,2,4,150,1,0,1,1125,11,11,11,12,1,100,10,10,10,10,10,10,1
40.7206547,-73.98866517,1,0,0,3,1,1,1,4,120,2,25,1,1125,19,47,47,232,20,83,9,9,9,9,10,8,3
40.80223803,-73.96469404,1,0,0,4,1,2,2,4,200,1,0,7,30,30,60,90,365,4,94,9,10,10,10,9,8,2
40.76955445,-73.95260207,1,0,0,6,1.5,3,3,4,399,1,0,1,1125,21,51,81,351,12,85,9,9,9,9,9,9,2
40.6830589,-73.96300813,1,0,0,4,1,2,2,4,150,1,0,1,1125,27,54,54,199,2,100,10,9,10,10,10,10,1
40.7214066,-73.95828422,1,0,0,6,1,2,2,4,280,4,80,5,30,8,11,41,316,1,100,10,10,8,8,10,8,2
40.77644469,-73.97819377,1,0,0,3,1,1,1,4,190,2,30,5,1125,3,13,19,273,6,92,10,10,10,10,10,10,1
40.72237644,-73.98734048,1,0,0,4,1,1,3,4,175,3,40,2,1125,12,29,47,300,12,90,9,10,9,10,10,9,1
40.76965275,-73.96258132,1,0,0,2,1,0,1,4,138,1,0,3,1125,10,10,10,10,4,100,10,10,10,10,10,10,1
40.68673376,-73.96252118,1,0,0,4,1,2,2,4,225,4,50,2,30,4,23,43,274,79,92,9,9,10,10,9,9,2
40.68479249,-73.99072858,1,0,1,2,1,1,1,4,100,1,0,1,1125,0,0,0,66,6,93,10,9,10,9,9,9,3
40.73929765,-73.99977202,1,0,0,2,1,1,1,4,225,2,0,2,1125,30,60,90,365,20,97,10,10,9,10,10,9,1
40.74132601,-74.00364091,1,0,0,4,1,1,2,4,205,2,30,1,1125,5,8,16,152,12,97,10,9,10,10,10,10,1
40.7206267,-73.9554807,1,0,0,4,2,2,2,4,275,1,0,3,28,6,6,6,232,3,93,10,9,10,10,10,9,1
40.70890533,-73.94244432,1,0,1,2,1,1,1,4,85,1,0,1,5,27,57,87,362,16,96,10,9,10,10,9,10,1
40.75833813,-73.86720575,1,1,2,16,2,1,16,4,30,1,30,1,1125,27,57,87,362,2,70,7,7,9,10,8,7,1
40.70689293,-73.93809018,1,2,1,2,1,1,1,2,59,1,15,4,1125,20,50,80,355,3,87,8,6,10,10,6,8,2
40.71807533,-73.99194126,1,0,1,2,1,1,1,4,75,1,0,1,1125,0,0,0,133,2,70,7,6,9,10,8,8,1
40.80034195,-73.96637603,1,0,1,1,1,1,1,4,110,1,0,1,1125,30,60,90,365,5,85,9,9,8,8,10,8,2
40.66722909,-73.98043342,1,0,0,3,1,1,2,2,124,3,50,7,21,30,60,89,364,6,92,10,9,10,10,10,9,1
40.71468015,-73.94324594,1,0,0,2,1,1,1,4,100,1,0,6,10,30,46,76,338,6,100,10,10,10,10,10,10,1
40.74109668,-73.99981333,1,0,0,2,1,1,1,4,225,1,0,2,1125,10,23,43,304,81,91,10,10,10,10,10,9,5
40.7398892,-73.9226006,1,0,1,2,1,1,1,4,65,1,25,1,1125,30,60,90,365,13,98,10,10,10,10,10,10,1
40.72007201,-73.99032967,1,0,0,3,1,1,1,4,150,3,40,1,29,10,26,56,331,22,95,10,9,10,10,10,9,1
40.70497519,-73.92868164,1,0,0,3,1,1,1,4,119,1,0,3,365,3,13,43,318,1,100,10,10,10,10,8,10,1
40.72268337,-73.98600856,1,0,0,4,1,2,3,4,200,1,25,5,15,29,59,89,364,11,78,8,8,9,9,9,8,1
40.68241159,-73.9635412,1,0,0,3,1,1,2,4,130,3,25,1,5,4,5,5,31,1,80,10,8,10,10,10,10,1
40.75688388,-73.92654305,1,0,0,2,1,1,1,4,105,1,0,1,20,0,0,0,210,4,90,10,10,10,9,9,10,1
40.71033977,-74.01674486,1,0,0,4,1,1,1,4,245,1,50,3,30,29,59,89,364,5,100,9,10,9,10,10,10,3
40.72610928,-73.97774056,1,0,0,4,1,0,2,4,120,2,10,3,1125,7,10,18,268,67,91,9,9,10,10,9,9,2
40.68851495,-73.96174395,1,1,0,6,2,3,5,4,299,5,125,1,1125,29,59,89,364,5,80,8,7,10,10,9,9,1
40.71544795,-73.94998724,1,0,1,2,1,1,1,4,115,1,0,1,1125,0,0,0,252,4,84,9,8,10,8,9,8,1
40.70666807,-73.95085227,1,0,1,2,1,1,1,4,75,1,18,1,90,9,9,9,82,70,91,9,9,10,10,9,9,2
40.7518795,-73.93821617,1,0,0,2,1,1,1,4,180,1,0,7,1125,0,30,60,335,2,80,10,10,10,10,10,10,2
40.67896296,-74.00968037,1,0,1,2,1.5,1,2,4,85,2,25,1,1125,27,57,87,362,10,96,10,10,10,10,9,10,1
40.76295058,-73.92652338,1,0,0,3,1,1,1,4,120,2,40,1,21,30,60,90,365,15,96,9,9,10,10,10,9,1
40.76974055,-73.94870641,1,0,0,2,1,1,1,4,135,0,0,1,1125,22,22,42,163,14,83,9,9,9,9,9,9,1
40.74935095,-73.98152343,1,0,1,2,1,1,2,4,85,1,0,1,1125,4,14,41,310,4,65,9,7,7,6,10,8,2
40.77349073,-73.94858329,1,0,0,2,1,0,1,4,75,1,0,5,10,0,0,0,2,4,90,10,10,10,10,9,10,1
40.78046314,-73.94784414,1,0,0,3,1,1,2,4,170,1,0,2,30,25,55,85,360,8,95,10,10,10,10,10,9,1
40.63568159,-73.97732706,1,0,0,4,1,1,2,4,120,3,20,5,60,30,60,90,249,5,80,9,9,8,9,8,8,3
40.74226291,-73.99917801,1,0,0,2,1,1,1,4,145,1,20,2,365,8,14,24,24,19,94,9,9,10,10,10,9,1
40.74333826,-73.99510898,1,0,1,1,1,1,1,4,85,1,0,5,1125,3,3,27,302,6,100,10,10,10,10,10,10,2
40.79903297,-73.96450953,1,0,0,4,1,2,3,4,299,4,50,5,30,4,13,13,26,2,100,10,10,10,10,10,10,1
40.7170511,-73.95913508,1,0,1,1,1,1,1,4,80,1,20,8,31,2,32,62,337,2,94,10,9,10,10,10,7,1
40.80606424,-73.91527235,1,0,1,2,1,1,1,4,85,1,20,1,1125,30,60,90,365,2,94,10,10,9,10,8,9,1
40.77329461,-73.92577387,1,0,1,2,1,1,1,4,49,1,13,2,1125,23,53,83,358,53,85,8,8,10,9,9,8,2
40.76357082,-73.95690354,1,0,0,3,1,1,1,4,144,0,0,7,90,2,29,29,31,16,93,9,10,9,10,9,9,1
40.75295173,-73.93227732,1,8,1,8,1,1,3,4,80,1,0,2,7,2,5,35,310,5,75,8,7,8,8,8,8,2
40.79881524,-73.96479938,1,0,0,2,1,0,1,4,120,1,0,3,14,1,1,1,2,1,100,10,10,10,10,8,10,1
40.79970267,-73.96120218,1,0,1,2,1,1,1,4,115,1,0,3,90,26,54,84,359,5,96,10,9,9,10,10,10,4
40.68783804,-73.96263803,1,0,0,3,2,2,2,4,215,1,0,3,30,29,59,89,336,19,99,10,10,9,10,9,10,1
40.78874476,-73.97267218,1,0,0,2,1,0,1,4,145,1,0,7,1125,2,2,2,174,2,100,10,10,9,10,10,10,1
40.65312538,-73.96129466,1,0,0,4,1,1,1,4,80,2,15,3,12,0,0,0,14,1,100,10,8,10,10,10,10,2
40.78633734,-73.9783866,1,0,0,3,1,1,1,4,140,1,0,5,1125,3,3,9,114,5,100,9,9,10,10,10,9,1
40.73967753,-74.00340651,1,0,0,2,1,0,1,4,150,0,0,3,1125,0,0,0,0,38,97,10,10,10,10,10,10,1
40.76726895,-73.95838528,1,0,0,8,1,2,5,4,239,4,35,1,1125,29,59,77,300,35,87,9,8,10,10,9,9,3
40.79404875,-73.97175277,1,0,0,4,2,2,2,4,300,1,0,2,1125,15,15,15,266,1,80,8,8,10,10,8,10,1
40.78424926,-73.97357936,1,0,0,3,1,1,1,4,175,1,0,3,1125,9,9,17,232,12,96,10,10,10,10,10,10,1
40.77220217,-73.91544607,1,1,1,2,1,1,1,2,45,1,15,2,14,0,0,1,276,2,100,10,10,10,10,8,10,1
40.72472453,-73.98144802,1,0,1,2,1,1,1,4,99,1,0,1,1125,25,55,85,351,57,85,9,8,9,9,9,9,1
40.72854999,-74.00135799,1,0,0,2,1,1,1,4,150,1,0,2,10,5,5,5,6,13,91,9,8,10,9,10,9,1
40.71448431,-73.96343928,1,0,1,2,2,1,1,4,80,0,0,1,1125,22,52,82,350,21,78,8,7,8,9,9,8,6
40.84187911,-73.94217004,1,0,0,4,1,1,1,4,175,2,20,2,7,0,0,0,275,15,96,10,9,10,9,9,9,1
40.7855823,-73.96960118,1,0,0,3,1,1,1,4,270,3,50,7,60,15,43,43,162,13,98,9,9,10,10,10,9,1
40.78563565,-73.97835571,1,0,1,2,1,1,2,4,138,2,60,1,1125,9,11,41,316,11,89,10,10,10,10,10,9,2
40.71753476,-73.98518889,1,0,0,2,1,1,1,4,175,1,0,1,1125,3,33,63,338,4,90,10,9,10,10,10,10,1
40.80012775,-73.96262789,1,0,1,2,1,1,1,4,100,1,0,2,60,1,31,54,329,9,93,10,9,9,10,9,10,4
40.7248887,-73.97936418,1,0,0,2,1,1,1,4,152,1,20,3,45,29,59,89,364,17,96,9,9,10,9,10,9,1
40.65491576,-73.95124832,1,0,2,2,1,1,1,2,35,1,0,2,1125,1,1,1,3,1,60,10,10,10,4,6,6,2
40.64767198,-74.01329423,1,0,1,2,2,1,1,4,60,2,0,1,1125,29,59,89,364,17,91,10,10,9,9,9,10,7
40.70911208,-73.95272425,1,0,0,5,1,2,2,4,130,1,0,1,1125,0,0,0,134,2,80,7,7,8,10,8,9,1
40.76230034,-73.95005418,1,0,1,1,1.5,1,1,4,89,1,15,1,14,30,60,90,365,6,93,9,8,9,10,9,9,2
40.77857345,-73.98481919,1,0,1,1,1,1,1,4,100,1,0,1,5,30,60,90,365,3,90,8,9,9,10,9,8,1
40.7744855,-73.97955672,1,0,0,2,1,1,1,4,265,1,0,1,365,30,60,90,365,45,97,10,9,10,10,10,9,1
40.69088292,-73.99415824,1,0,0,2,1,1,1,4,150,1,0,7,1125,0,0,0,155,1,100,10,10,10,10,8,8,1
40.75695196,-73.99550056,1,0,1,2,1,1,1,4,109,2,0,4,1125,28,58,88,363,21,91,9,8,10,10,10,9,1
40.72130602,-73.99674092,1,0,0,2,1,1,1,4,150,2,25,6,1125,0,0,0,2,71,95,9,10,10,10,10,9,2
40.72870668,-73.99930656,1,0,1,2,1,1,1,2,92,1,16,2,14,12,42,72,72,20,89,10,9,10,10,10,9,1
40.71273867,-73.94104941,1,0,1,1,1,1,1,3,75,1,0,1,1125,30,60,90,365,2,100,10,10,10,10,10,9,1
40.7131602,-73.94786996,1,0,1,2,1,1,1,4,70,1,0,1,13,16,44,44,225,42,94,10,9,10,10,9,9,1
40.72806076,-73.97745318,1,0,1,2,1,1,1,4,100,1,10,1,1125,29,59,89,364,1,60,6,4,6,8,8,6,1
40.70612183,-73.93696628,1,0,1,2,1,1,1,4,65,1,0,3,30,0,0,0,195,1,60,8,6,6,8,10,8,3
40.71562266,-73.96183044,1,2,1,2,1,1,1,4,70,1,10,1,1125,18,38,68,343,24,94,10,9,9,9,10,9,2
40.70856584,-73.95338734,1,0,1,2,1,1,1,4,100,1,0,2,1125,5,5,5,270,5,96,10,10,10,10,9,10,1
40.75016065,-73.99674109,1,0,0,4,1,0,2,4,280,1,0,8,30,15,15,15,77,1,100,10,10,10,10,10,10,1
40.72826552,-73.97765483,1,0,1,2,1,1,1,4,99,1,0,2,1125,0,0,0,193,1,80,6,8,8,8,10,8,1
40.76949821,-73.9497989,1,0,2,1,1,1,1,1,87,1,0,1,1125,25,55,85,360,66,95,10,10,10,10,9,9,1
40.79790379,-73.96726937,1,0,0,2,1,1,1,4,260,2,0,5,30,30,60,90,365,2,99,10,10,10,10,9,10,2
40.7914176,-73.96725628,1,0,0,6,1,2,4,4,275,2,50,7,14,30,60,90,365,1,86,10,10,6,10,6,8,1
40.78093827,-73.9735878,1,0,0,3,1,1,2,4,187,1,0,3,1125,2,4,4,4,13,98,10,10,10,10,10,10,1
40.78275838,-73.98197535,1,0,0,1,1,1,1,4,150,1,20,1,20,1,1,1,2,43,89,9,9,9,10,9,9,1
40.76826828,-73.95479545,1,0,0,4,1,2,2,4,161,1,60,1,30,22,35,47,296,29,85,9,8,9,10,9,8,1
40.71918982,-73.96280289,1,0,2,14,3,1,14,4,70,1,70,2,365,30,60,90,365,3,80,5,5,7,9,10,6,25
40.66159321,-73.96146255,1,0,0,2,1,0,1,4,65,1,50,5,30,0,6,36,311,2,80,8,8,9,8,10,8,1
40.63395028,-73.95274956,1,0,0,5,1,2,3,4,150,0,0,2,1125,16,46,75,330,15,91,9,9,10,10,9,9,1
40.79253721,-73.97184996,1,0,1,2,2,1,1,4,145,1,55,1,1125,21,51,81,356,7,100,9,10,10,10,10,9,1
40.71679706,-73.98978932,1,0,1,2,1,1,1,4,80,1,15,2,10,28,54,84,344,22,97,9,10,10,10,9,9,1
40.66273019,-73.98418007,1,0,0,4,1,3,2,4,160,1,0,3,30,0,0,0,167,3,100,9,9,9,8,10,9,1
40.69210986,-73.95916827,1,0,0,4,1,2,2,4,200,2,20,1,90,26,56,86,361,30,94,9,9,10,10,9,9,1
40.76626021,-73.92717057,1,0,1,2,1,1,1,4,80,1,10,4,10,19,49,75,350,31,97,10,9,10,10,9,10,1
40.74608624,-73.94690596,1,1,1,2,1,1,1,4,108,2,20,1,1125,28,58,88,363,40,92,10,9,10,9,9,9,2
40.74664938,-73.97366704,1,0,0,5,2,1,3,4,250,2,50,2,14,14,27,39,157,1,100,10,10,10,10,10,10,1
40.6823811,-73.93795124,1,0,0,4,1,1,1,4,110,4,75,3,20,19,42,66,304,57,91,9,9,10,10,8,9,1
40.75503822,-73.93576909,1,0,0,8,1,3,4,4,305,1,0,2,1125,24,54,79,306,11,84,9,9,8,9,9,9,4
40.6869111,-73.96813438,1,0,0,2,1,1,1,4,150,1,0,5,365,30,60,90,365,3,80,10,9,9,9,9,9,1
40.71741482,-73.94376482,1,0,0,3,1,1,2,4,120,1,0,1,8,0,9,9,255,2,100,10,10,10,10,10,10,1
40.71071284,-73.96424249,1,0,1,2,1,1,1,4,100,1,5,1,1125,12,25,55,322,31,90,9,8,9,9,10,9,8
40.7485904,-73.99670871,1,0,1,2,1,1,1,4,75,1,25,1,30,30,60,90,365,155,89,8,8,9,10,10,9,1
40.78009205,-73.97785252,1,0,0,4,1,1,4,4,200,1,0,2,1125,29,59,89,364,19,91,9,9,10,10,10,9,1
40.67933679,-73.98377791,1,0,1,2,1.5,1,2,4,80,1,20,6,1125,21,51,81,356,5,92,10,8,10,10,9,10,1
40.80044294,-73.96324368,1,0,1,2,1,1,2,4,39,1,39,1,1125,23,53,83,358,19,67,8,6,7,8,9,7,2
40.72850477,-74.00265155,1,0,0,2,1,1,1,4,180,1,0,1,1125,27,57,87,362,16,91,10,9,9,10,10,9,1
40.76698129,-73.96140942,1,0,0,4,1,0,2,4,180,1,0,2,1125,1,1,1,274,1,94,10,8,8,10,10,10,1
40.70404353,-74.01657166,1,0,0,2,1,1,1,4,180,2,50,1,1125,0,4,34,309,3,100,10,10,9,10,10,10,1
40.71408776,-73.95614189,1,0,1,2,1,1,1,4,80,1,0,1,15,0,0,0,207,3,100,9,10,10,10,10,10,1
40.74406678,-73.99545748,1,0,0,2,1,1,1,4,185,2,20,4,180,8,37,47,267,28,93,10,9,9,9,9,9,1
40.74704461,-73.9948056,1,0,0,2,1.5,1,1,4,135,1,0,1,400,1,31,61,336,17,94,10,9,10,9,10,9,1
40.77220674,-73.92492615,1,0,0,2,1,1,1,4,150,1,0,1,7,19,49,79,354,4,85,10,8,10,10,8,9,1
40.7120388,-73.96315424,1,1,1,2,1,1,1,4,69,1,15,1,60,16,33,50,322,40,94,10,10,10,10,10,10,2
40.68774951,-73.97100197,1,0,1,2,1,1,1,4,125,1,15,1,60,30,60,90,365,42,99,10,10,10,10,10,10,2
40.72169129,-73.98016731,1,0,1,2,1,1,1,4,100,1,20,3,28,26,56,86,361,27,93,10,9,9,10,9,9,1
40.72467579,-73.98239003,1,0,0,3,1,1,2,4,200,1,0,1,1125,30,60,90,365,11,89,10,9,10,10,10,9,1
40.7803391,-73.94836768,1,0,0,4,1,1,2,4,120,1,10,1,28,30,60,90,359,18,81,9,7,8,7,9,8,2
40.80144434,-73.96345437,1,0,1,2,1,1,1,4,95,1,10,7,100,30,60,90,365,13,96,10,10,9,10,10,10,2
40.68455462,-73.9663139,1,0,1,2,1,1,1,4,130,1,20,2,14,30,60,90,365,1,100,10,10,10,10,10,10,1
40.72129833,-73.98472339,1,0,0,2,1,1,1,4,120,2,50,3,50,5,21,21,28,16,97,10,9,10,10,9,9,1
40.74052638,-74.00106543,1,0,0,3,1,1,1,4,140,2,25,5,365,5,26,56,331,45,94,9,9,10,10,10,9,4
40.6642053,-73.98705756,1,1,0,8,2,3,5,4,400,1,0,1,1125,0,7,7,108,1,100,10,10,10,10,10,10,1
40.70667077,-73.96524063,1,0,0,3,1,1,1,4,125,2,20,1,365,0,0,4,38,31,87,9,8,10,10,9,9,1
40.71511489,-73.98768367,1,0,0,6,1,2,3,4,199,4,0,1,1125,30,60,90,365,1,80,8,10,10,10,8,6,5
40.7074819,-73.93721137,1,0,0,2,1,1,1,4,195,3,25,3,21,4,34,64,323,24,100,10,10,10,10,10,10,1
40.77648369,-73.91594863,1,0,0,6,2,2,3,4,175,4,20,2,1125,7,7,7,8,3,100,10,10,10,10,10,10,1
40.79836631,-73.96916162,1,0,0,4,1,1,2,4,175,1,0,4,15,10,10,10,40,3,98,10,9,10,10,10,9,1
40.75551855,-73.92419401,1,0,1,1,1,1,1,4,70,1,0,2,1125,30,60,90,365,6,93,10,10,10,10,10,9,1
40.68473475,-73.95925821,1,0,1,2,1,1,1,4,75,1,0,1,3,29,59,89,364,9,96,10,9,10,10,9,10,1
40.70990381,-73.9509987,0,0,1,2,1,1,1,4,65,1,30,7,1125,11,11,11,236,3,100,10,9,10,10,9,10,1
40.72436012,-73.96168986,1,0,0,3,1,1,1,4,130,2,25,4,19,26,50,80,355,18,91,9,8,9,10,9,9,1
40.71026223,-73.95991026,1,0,0,4,2,2,3,4,359,4,40,1,1125,29,30,30,276,7,100,10,8,10,10,10,10,2
40.77800302,-73.90616679,1,0,1,2,1,1,1,0,85,1,15,1,7,30,60,90,365,3,81,6,7,9,9,9,8,1
40.76468093,-73.9881306,1,0,1,2,1,1,1,4,95,1,0,1,1125,19,45,75,350,19,75,8,7,8,9,9,8,3
40.75559194,-73.92525169,1,1,1,1,1,1,1,4,75,1,50,1,1125,30,60,90,365,1,100,8,8,8,10,10,10,1
40.71743575,-73.98532843,1,0,1,3,1.5,1,2,4,109,1,25,1,6,30,60,90,365,5,85,9,9,9,10,10,9,1
40.73210671,-73.99401528,1,0,0,6,1,1,1,4,340,1,0,1,1125,30,60,90,365,1,100,10,10,10,10,10,10,3
40.7599676,-73.94005485,1,0,1,3,1.5,1,1,2,40,1,0,1,1125,0,0,0,18,2,90,10,10,10,10,7,10,2
40.68783553,-73.99094372,1,0,1,1,1,1,1,4,90,1,25,3,60,14,44,74,349,21,96,9,9,10,10,10,9,1
40.79784379,-73.97142722,1,0,1,2,1,1,1,4,150,1,0,1,1125,0,0,0,33,11,93,9,9,10,10,10,9,1
40.74855397,-73.97700171,1,0,0,2,1,0,1,4,195,1,0,4,7,0,0,0,0,1,100,10,10,10,10,10,10,1
40.71217749,-73.96437029,1,0,1,2,1,1,1,4,100,1,5,1,1125,22,42,72,339,22,84,8,8,9,9,9,8,8
40.77071217,-73.94937349,1,0,1,2,1,1,1,4,100,1,15,1,90,25,55,84,84,3,100,10,10,10,10,10,9,1
40.76573388,-73.93048384,1,0,1,2,1,1,1,4,89,1,20,5,14,29,59,89,364,24,99,10,10,10,10,10,10,1
40.71124659,-74.00976986,1,0,0,9,2,4,5,4,400,1,0,1,1125,24,38,68,328,2,100,10,10,10,10,10,9,3
40.65150577,-73.95617496,1,0,0,6,2,2,3,4,120,1,0,1,1125,0,0,0,87,1,80,8,8,10,8,8,8,1
40.78022484,-73.97558828,1,0,1,2,3,1,1,4,85,1,20,1,1125,4,34,64,339,7,91,9,7,9,9,9,9,1
40.68835893,-73.95908923,1,0,0,3,1,1,1,4,100,3,30,14,70,20,50,80,355,2,60,5,5,6,6,6,6,2
40.68936423,-73.96354742,1,0,0,4,2,2,3,4,140,4,20,7,30,0,0,0,95,8,100,10,10,10,10,10,10,1
40.73094867,-73.99839879,1,1,0,4,1,1,2,4,250,2,40,2,1999,4,18,31,246,33,94,10,10,10,10,10,9,1
40.77144465,-73.91036618,1,0,0,9,1,3,5,4,178,1,0,3,28,5,25,44,243,34,99,10,10,10,10,10,10,1
40.75415669,-73.99770678,1,0,2,1,1,1,1,4,85,1,0,1,1125,26,56,86,145,1,100,10,10,10,10,10,10,1
40.68614897,-73.99317234,1,0,0,2,1,1,1,4,180,2,0,2,62,10,40,70,345,11,89,8,9,10,10,10,8,2
40.73734147,-73.86400338,1,0,0,2,1,1,1,4,160,1,0,2,20,26,56,86,361,1,100,8,10,10,8,8,10,1
40.74657827,-73.89582423,1,0,1,1,1,1,1,4,30,1,0,5,1125,1,1,1,18,1,100,10,10,10,10,8,10,1
40.68362448,-73.99714173,1,0,0,3,1,0,2,4,148,2,26,2,1125,30,60,90,365,16,95,10,9,10,10,10,9,1
40.63641122,-74.02428583,1,1,1,2,2,1,1,4,45,1,10,1,1125,5,35,65,340,2,100,10,10,10,10,10,10,1
40.73331246,-73.99409574,1,0,0,2,1,0,1,4,290,1,0,4,365,30,60,90,365,4,100,10,10,10,10,10,10,1
40.71651233,-73.95885811,1,0,0,2,1,1,1,4,225,2,25,4,5,0,0,0,154,3,100,10,10,10,10,10,10,2
40.79398936,-73.96515702,1,0,0,3,1,0,1,4,195,3,50,3,4,1,1,1,141,2,90,10,10,9,10,9,9,1
40.78400551,-73.94862519,1,1,0,8,2.5,3,4,4,675,1,0,5,1125,25,48,78,353,3,93,10,9,10,10,9,10,1
40.70939901,-73.95758579,1,0,0,2,1,0,1,4,135,1,0,3,40,19,38,58,301,25,93,10,9,10,10,9,9,1
40.68354375,-73.98912916,1,0,0,4,1,2,2,4,200,4,20,1,1125,0,0,0,0,1,100,10,10,10,10,10,10,3
40.77800497,-73.94821549,1,0,0,4,1,1,2,4,150,1,0,5,30,15,45,75,350,9,98,10,10,10,10,10,10,1
40.70938612,-74.00120819,1,0,0,8,1,2,3,4,420,1,0,3,90,18,48,75,300,41,95,10,9,10,10,9,9,2
40.74775754,-73.97334655,1,0,0,2,1,0,1,4,250,1,0,4,1125,6,11,11,43,6,96,9,9,10,10,10,9,1
40.64513044,-74.00703534,1,0,0,6,1,2,3,4,99,4,25,3,500,10,10,10,73,7,83,7,6,9,10,9,7,1
40.6276183,-74.14616679,1,0,0,4,1,1,3,4,80,2,10,2,364,26,56,83,358,74,96,10,10,10,10,9,10,1
40.7107288,-73.96046122,1,0,1,2,1,1,1,4,80,1,0,2,1125,29,59,89,364,2,80,10,10,9,10,10,10,1
40.71676453,-73.99087419,1,0,1,2,1,1,1,4,150,1,0,1,1125,0,0,0,94,2,60,10,9,6,6,9,9,2
40.77440656,-73.90751762,1,0,0,5,1,1,2,4,85,4,20,1,1125,27,57,87,362,9,73,8,6,8,8,9,7,1
40.71543577,-73.99088618,1,0,0,3,1,1,1,4,140,2,25,2,1125,4,4,4,5,5,100,10,10,10,10,10,10,1
40.74608653,-73.91405847,1,0,0,2,1,1,1,4,115,1,0,1,7,0,3,3,152,9,98,10,10,10,10,9,10,1
40.79510403,-73.97701328,1,0,0,2,1,1,1,4,250,2,50,4,40,29,59,89,364,6,90,9,10,10,10,9,8,1
40.71379066,-73.95741083,1,2,1,1,1,1,1,4,140,1,20,2,20,30,60,90,365,2,100,10,10,10,10,10,8,1
40.73307119,-73.99415528,1,0,0,2,1,1,1,4,151,1,0,2,90,0,0,0,15,33,94,10,8,10,9,10,10,1
40.60549119,-73.75546559,1,1,1,10,1.5,1,8,4,65,2,35,1,1125,30,60,82,357,11,78,8,7,9,9,7,8,1
40.78863627,-73.97888244,1,0,0,6,1.5,2,2,4,350,4,100,1,1125,30,60,90,365,1,80,8,6,10,8,10,6,1
40.71106758,-73.96234354,1,0,0,2,2,1,1,4,415,1,0,2,7,30,60,90,365,5,100,10,9,10,10,10,9,1
40.72322674,-73.98228271,1,0,1,2,1,1,1,4,100,1,25,5,365,0,2,32,307,1,100,10,10,10,10,10,10,1
40.70845823,-73.94264668,1,0,0,2,1,1,1,4,135,1,0,1,1125,24,54,84,359,3,100,10,10,10,10,9,10,1
40.65171984,-73.9720593,1,0,1,2,1,1,1,4,75,1,10,1,30,19,49,79,354,7,97,10,10,10,10,9,10,1
40.71774051,-73.98573547,1,0,0,2,1,1,1,4,225,1,15,1,365,30,60,90,365,6,100,9,9,9,10,9,9,1
40.71456191,-73.98914826,1,0,0,4,1,2,2,4,125,2,25,2,1125,23,53,83,358,16,69,7,7,9,9,8,7,1
40.7171865,-73.98972053,1,0,1,2,1,1,1,4,130,1,20,2,1125,25,55,85,360,7,97,10,10,10,10,9,10,2
40.74262647,-73.95593906,1,0,0,4,2,2,3,4,395,4,50,7,1125,29,59,89,357,7,97,10,10,10,9,10,9,1
40.72061754,-73.98576547,1,0,1,2,1,1,1,4,100,1,20,1,1125,3,33,63,338,3,87,7,7,10,9,9,9,6
40.7040307,-73.94253401,1,0,1,1,1,1,1,4,70,1,0,5,365,30,60,90,333,1,80,8,6,10,10,6,8,1
40.67339542,-73.97657393,1,1,0,8,2.5,4,5,4,466,4,62,3,1125,0,0,0,0,18,100,9,10,10,10,10,9,1
40.71904308,-73.94203686,1,0,0,2,1,1,1,4,135,1,0,10,300,19,35,65,340,3,100,10,10,10,10,10,10,1
40.74460385,-73.99653054,1,0,0,2,1,1,1,4,179,1,0,4,1125,21,51,81,348,12,93,10,10,10,10,9,9,1
40.71930299,-73.94820258,1,0,0,5,1,2,2,4,150,4,25,2,10,14,14,14,137,13,97,9,10,10,10,9,10,1
40.71874371,-73.98567673,1,0,0,2,1.5,1,1,4,125,2,0,4,30,25,28,28,238,18,93,9,9,9,9,9,9,1
40.74792606,-73.91756466,1,0,0,1,1,0,1,4,80,1,0,1,1125,29,59,89,364,1,100,10,10,10,10,10,10,1
40.77002087,-73.94626694,1,0,1,2,1,1,1,4,90,1,10,1,1125,25,51,77,340,62,97,10,10,10,10,10,10,1
40.74404674,-73.99734173,1,0,1,2,1,1,1,4,150,1,0,1,1125,30,60,90,365,10,96,10,10,10,10,10,10,1
40.71417305,-73.93806439,1,0,1,1,1,1,1,4,55,1,0,4,30,0,0,4,279,3,90,10,8,10,10,9,10,1
40.70720951,-73.93932598,1,0,0,4,1,1,1,4,200,1,0,7,365,8,38,68,343,14,96,10,9,10,10,10,10,1
40.88243599,-73.91688841,1,0,0,4,1,1,2,4,99,1,29,1,1125,30,60,90,365,4,100,10,10,10,10,9,10,1
40.76298034,-73.9656938,1,0,1,1,1,1,1,4,75,1,20,1,1125,0,2,18,293,1,80,10,10,8,10,10,10,1
40.70149322,-73.93605051,1,0,0,2,1,1,1,4,140,2,0,3,1125,2,32,62,337,12,100,10,10,10,10,9,10,1
40.76121795,-73.9918423,1,0,0,4,1,2,2,4,499,4,35,1,1125,30,60,90,365,7,89,9,8,9,10,9,9,2
